run,seed,hft_frac,info_lag,book_volume,speed_mult,softlimit,n_iter,shock_it,shock_dp,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,stabilization_price,stabilization_price_ratio,stabilization_gap,acf_abs_ret_1,acf_abs_ret_5,vol_persistence,high_vol_cluster_share
57,57020320,0.2,0,300,2,100,500,200,-10,2.3565846188927675,2.44324682529995,0.2495291902071563,21,1.0,102.564,0.9657627118644068,0.0342372881355933,0.325612898666732,0.1878232292646631,0.962701994707972,0.6254180602006689
58,58020320,0.2,0,300,2,100,500,200,-10,0.5832787913439927,0.8107272782595853,0.5023696682464455,12,1.0,87.57600000000001,0.8301042654028437,0.1698957345971563,0.5570180652365518,0.281344274330915,0.971171793816308,0.0836120401337792
59,59020320,0.2,0,300,2,100,500,200,-10,1.4367073927479002,1.6380838426266655,0.0994974874371859,3,1.0,97.15,0.9763819095477388,0.0236180904522612,0.1984645961875773,0.0952776556211471,0.9515862494403368,0.1872909698996655
60,60020320,0.2,0,300,2,100,500,200,-10,0.6825852144005105,0.5545676457214329,0.0835680751173709,4,1.0,106.16,0.9968075117370891,0.0031924882629108,0.4111399756879613,0.2020131313794281,0.9691374270835396,0.0535117056856187
61,61020320,0.2,0,300,2,100,500,200,-10,0.5485455516074819,0.6223705981641131,0.2051020408163264,8,1.0,96.87,0.988469387755102,0.0115306122448979,0.3984191145048263,0.0776085608437949,0.9819522551842972,0.0367892976588628
62,62020320,0.2,0,300,2,100,500,200,-10,1.4511387214228788,1.258573795043527,0.0878623188405797,15,1.0,113.026,1.023786231884058,-0.023786231884058,0.3470703995245107,0.2319434343854827,0.975983494994527,0.1438127090301003
63,63020320,0.2,0,300,2,100,500,200,-10,3.4213878142704677,2.87330651358975,0.1228771228771228,9,0.9566666666666668,101.338,1.0123676323676325,-0.0123676323676324,0.2836919305540608,0.1491557637029462,0.9631064108457412,0.5819397993311036
64,64020320,0.2,0,300,2,100,500,200,-10,1.7843212993539266,2.462364469767722,0.0988372093023256,21,0.9,116.00999999999998,1.124127906976744,-0.124127906976744,0.2925634055170172,-0.000132441253299,0.9344058406713924,0.2374581939799331
65,65020320,0.2,0,300,2,100,500,200,-10,4.183135427621557,3.676965286137839,0.2655038759689923,5,1.0,112.902,1.0940116279069765,-0.0940116279069764,0.3874009654933767,0.1207644180948127,0.965888390570646,0.725752508361204
66,66020320,0.2,0,300,2,100,500,200,-10,0.6423290334104976,0.7237024741024493,0.1285714285714285,1,1.0,89.37799999999999,0.9120204081632652,0.0879795918367348,0.4670911896952424,0.092282414811449,0.9645201408540184,0.0234113712374581
