run,seed,hft_frac,info_lag,softlimit,speed_mult,n_iter,shock_it,shock_dp,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,acf_abs_ret_1,acf_abs_ret_5,vol_persistence,high_vol_cluster_share
20,2008022,0.8,0,20,2,500,200,-10,1.4620102806723638,1.12332276171305,0.25223613595706623,18,1.0,0.33521177985734685,0.008754313874721604,0.9785144717768262,0.18729096989966554
21,2108022,0.8,0,20,2,500,200,-10,0.9846736064676761,0.8655517788269357,0.13253012048192767,13,1.0,0.20837627242210288,0.13009843715462088,0.9549578096160461,0.07357859531772576
22,2208022,0.8,0,20,2,500,200,-10,1.2037443400399304,1.133345316076363,0.15697036223929745,10,1.0,0.20267790698551308,0.07702774883768865,0.9616516058254184,0.22742474916387959
23,2308022,0.8,0,20,2,500,200,-10,2.5584849202907343,1.5586490891958211,0.3022452504317789,72,1.0,0.23722796035496976,0.1695322599335184,0.9503454157705843,0.6053511705685619
24,2408022,0.8,0,20,2,500,200,-10,1.6645733554678475,1.4661828057833963,0.16261061946902658,11,1.0,0.4775217536015099,0.013211554823152739,0.9596979183371644,0.22742474916387959
25,2508022,0.8,0,20,2,500,200,-10,2.930766748348458,3.6622718837591655,0.3911330049261084,0,1.0,0.3476483721576409,0.21714905099851245,0.967990334382742,0.4782608695652174
26,2608022,0.8,0,20,2,500,200,-10,1.4299369396806219,1.1717509973345972,0.0950980392156863,1,1.0,0.26143783977739005,0.20535553434149012,0.9652598494032769,0.19732441471571907
27,2708022,0.8,0,20,2,500,200,-10,3.924065534011352,5.010738507769377,0.38185654008438813,110,1.0,0.2774454982752741,0.23792566769913384,0.9576296553195841,0.6354515050167224
28,2808022,0.8,0,20,2,500,200,-10,1.5585773334952948,1.4171960046129386,0.0658276863504356,4,1.0,0.3755797330698529,0.16725247529810755,0.9711851830163016,0.31438127090301005
29,2908022,0.8,0,20,2,500,200,-10,1.3830695834716131,1.2131294613702595,0.36215538847117795,4,1.0,0.1698328270356063,0.1484990865157721,0.9391568069120834,0.2709030100334448
0,10022,1.0,0,20,2,500,200,-10,2.0648963943471044,2.2891197145986726,0.3846153846153846,15,1.0,0.31451926178326917,0.18092099240721712,0.9575602054501627,0.3411371237458194
1,110022,1.0,0,20,2,500,200,-10,1.178493233152219,1.6290275461195785,0.17331812998859752,10,1.0,0.3214498644307625,0.2922888030956182,0.9699626663090891,0.17725752508361203
2,210022,1.0,0,20,2,500,200,-10,1.9174413597896562,2.60662944313287,0.23785166240409208,29,1.0,0.5157609474611888,0.32970618857007455,0.9718687451273462,0.5719063545150501
3,310022,1.0,0,20,2,500,200,-10,1.189654685586699,1.0667681884572622,0.21866666666666662,6,1.0,0.46097277120904584,0.12448500074291675,0.9660698431344452,0.14715719063545152
4,410022,1.0,0,20,2,500,200,-10,1.2279650110429632,1.0836327899116918,0.32062256809338524,99,1.0,0.15418050167691444,0.060626105225027455,0.9487908346393493,0.21070234113712374
5,510022,1.0,0,20,2,500,200,-10,1.3907610344063261,1.1736167220695033,0.39776195320447605,3,1.0,0.19187037855843106,-0.04387930373902586,0.8951672407867591,0.24749163879598662
6,610022,1.0,0,20,2,500,200,-10,1.8613025225800994,1.8566329628753715,0.3061041292639139,22,1.0,0.15143925833682242,0.13763278129993997,0.9448300525783283,0.23745819397993312
7,710022,1.0,0,20,2,500,200,-10,3.2398564117099204,2.860629319232505,0.48834951456310677,28,1.0,0.16864097680688284,-0.004178561668475534,0.9289424720598005,0.4882943143812709
8,810022,1.0,0,20,2,500,200,-10,1.6381885168321613,1.49937344385559,0.17099999999999993,4,1.0,0.2347072142384352,0.19571270086928824,0.9614627872826,0.3879598662207358
9,910022,1.0,0,20,2,500,200,-10,3.829114254631684,2.90561768212436,0.41041482789055606,19,1.0,0.3097528734254065,0.15238465111852492,0.9713504139797042,0.6454849498327759
10,1010022,1.0,0,20,2,500,200,-10,4.22815602310284,3.831541076113226,0.26159554730983303,10,1.0,0.39621634812151496,0.10465856852745245,0.9475420989503158,0.882943143812709
11,1110022,1.0,0,20,2,500,200,-10,1.8980617384771812,1.5923989988562406,0.3180212014134276,34,1.0,0.3040846628880419,0.06392084269296047,0.9521519056716687,0.26755852842809363
12,1210022,1.0,0,20,2,500,200,-10,3.3337222289463293,3.05188442758027,0.45538818076477405,44,1.0,0.4506312827793619,0.12974790550467666,0.9750488435414472,0.5819397993311036
13,1310022,1.0,0,20,2,500,200,-10,2.3207798776110127,2.7179757207499855,0.3686818632309217,23,1.0,0.1945498300717401,0.11703493151474348,0.958801333678453,0.5652173913043478
14,1410022,1.0,0,20,2,500,200,-10,1.3422791421967597,1.0343666879541058,0.13429752066115702,18,1.0,0.5006676195157703,0.04564407775623365,0.9551844382678513,0.06688963210702341
15,1510022,1.0,0,20,2,500,200,-10,2.771007736453318,2.4928152072299428,0.375,2,1.0,0.2664779980752516,0.14584588504478257,0.9559441209219008,0.5852842809364549
16,1610022,1.0,0,20,2,500,200,-10,4.265756764910893,4.688549203799549,0.23942208462332304,16,1.0,0.2734286328857931,0.19017653132632759,0.9611944341689236,0.7224080267558528
17,1710022,1.0,0,20,2,500,200,-10,2.5571814531789414,1.9973333489826786,0.3757637474541752,23,1.0,0.26269777566960856,0.06731271804036337,0.9344553799481171,0.3612040133779264
18,1810022,1.0,0,20,2,500,200,-10,2.37744386789532,1.400123152232834,0.20998278829604136,12,1.0,0.15999136446443693,0.12375784948922573,0.9190608210565583,0.3277591973244147
19,1910022,1.0,0,20,2,500,200,-10,1.298731716517552,1.2378327646730447,0.168724279835391,16,1.0,0.2965505642502041,0.07190795796380609,0.9595913341083349,0.16722408026755853
20,2010022,1.0,0,20,2,500,200,-10,1.8907489865519131,2.1125168686834717,0.4952561669829222,62,1.0,0.4971426710212749,-0.030468763390318104,0.9636647066726957,0.3979933110367893
21,2110022,1.0,0,20,2,500,200,-10,3.0627558862410114,2.7407072675583466,0.22902921771913287,78,1.0,0.3667631501037932,0.17836951342766896,0.9660694086922729,0.568561872909699
22,2210022,1.0,0,20,2,500,200,-10,3.049263478312593,2.365284872496764,0.37236286919831224,50,1.0,0.049101356238778114,0.05294785353454481,0.9386653725827687,0.5418060200668896
23,2310022,1.0,0,20,2,500,200,-10,0.8664470795641754,0.7495555861842309,0.10871794871794865,14,1.0,0.3071091534580524,0.09637664696454218,0.959826436460645,0.08361204013377926
24,2410022,1.0,0,20,2,500,200,-10,0.5996363110896163,0.43377985324981977,0.33419354838709675,3,1.0,0.14671979545841238,0.19775221599436432,0.9737703980670624,0.07357859531772576
25,2510022,1.0,0,20,2,500,200,-10,1.6082117162090355,1.3213286384244474,0.48742603550295854,300,1.0,0.3227554611118013,0.11132849403095557,0.9581853918108444,0.4180602006688963
26,2610022,1.0,0,20,2,500,200,-10,2.3931885191022726,2.766830631017078,0.5328798185941043,27,1.0,0.2279502516133891,0.10152395169253224,0.9546309972968186,0.4983277591973244
27,2710022,1.0,0,20,2,500,200,-10,2.4248188038905854,2.008693223665281,0.3696599825632084,30,1.0,0.15288346201919273,-0.021582369160401658,0.9309160513439102,0.451505016722408
28,2810022,1.0,0,20,2,500,200,-10,1.6399510390678276,1.2888092148062833,0.318232044198895,300,1.0,0.18454072356709797,0.2600086096653055,0.9582095058748215,0.23411371237458195
29,2910022,1.0,0,20,2,500,200,-10,1.3603112333043346,1.4548821104589376,0.4107468123861566,83,1.0,0.407566774045702,0.13660306007192843,0.963475892105066,0.2140468227424749
0,52,0.0,0,50,2,500,200,-10,0.7968522830906939,1.277802479131011,0.15649278579356266,7,1.0,0.40209103222388176,0.08780355489190025,0.9762814233211871,0.05351170568561873
1,100052,0.0,0,50,2,500,200,-10,2.5062800887186913,2.5481118102299942,0.16230936819172104,8,1.0,0.27857694593794197,0.27734143969140107,0.9705487692468175,0.6521739130434783
2,200052,0.0,0,50,2,500,200,-10,1.7080911846964129,1.8516017569740788,0.11636363636363634,22,1.0,0.20398150266163406,0.12211533503833125,0.9556152415800382,0.5284280936454849
3,300052,0.0,0,50,2,500,200,-10,1.4361576933863565,1.8221263331513518,0.16042780748663102,17,1.0,0.43582961129088094,0.34483388260906467,0.9800931903535511,0.2709030100334448
4,400052,0.0,0,50,2,500,200,-10,2.2085741176805964,2.054770577556257,0.14435146443514643,30,1.0,0.45826470646871764,0.15200398003726792,0.9658822300179445,0.5551839464882943
5,500052,0.0,0,50,2,500,200,-10,1.2886553192108972,1.3122247915780056,0.09919839679358709,3,1.0,0.38018646672787954,0.2082342893585417,0.9693972018916316,0.16387959866220736
6,600052,0.0,0,50,2,500,200,-10,0.9019040054713492,0.9066362985302245,0.11397058823529405,34,1.0,0.2921215946503893,0.09303516446401014,0.9658157118378377,0.030100334448160536
7,700052,0.0,0,50,2,500,200,-10,1.864034360822478,2.2008177360718766,0.21723189734188808,39,1.0,0.42434310741732273,0.2313283085446603,0.9749220077371374,0.4983277591973244
8,800052,0.0,0,50,2,500,200,-10,2.413120174577442,1.6084985776176868,0.19066534260178752,18,1.0,0.3929337834253079,0.03721136624300575,0.9737483659321381,0.3110367892976589
9,900052,0.0,0,50,2,500,200,-10,1.62020057317062,1.0998861733166785,0.2445454545454546,28,1.0,0.35021674181950496,0.07204433340452139,0.9668809308984686,0.2709030100334448
10,1000052,0.0,0,50,2,500,200,-10,1.4985215503968032,1.3679994759628207,0.14025695931477525,19,1.0,0.10834211842574734,0.09985639802957465,0.9699358252444007,0.26421404682274247
11,1100052,0.0,0,50,2,500,200,-10,0.8173638801397589,0.6864457603947386,0.16269430051813474,5,1.0,0.45139099339082966,0.08380961453305648,0.959228147385552,0.03678929765886288
12,1200052,0.0,0,50,2,500,200,-10,2.3073294965104636,2.475708024214262,0.16962305986696227,15,1.0,0.35816858257719614,0.12154318311589851,0.965849022402283,0.4214046822742475
13,1300052,0.0,0,50,2,500,200,-10,1.7456411010987944,1.5608216752037838,0.13718070009460737,4,1.0,0.36724511193118303,0.19615445976574686,0.9691087317230107,0.4414715719063545
14,1400052,0.0,0,50,2,500,200,-10,3.8598133018309455,5.768850629407391,0.13675213675213674,19,1.0,0.5448766731883568,0.3077242574848794,0.974538394797864,0.842809364548495
15,1500052,0.0,0,50,2,500,200,-10,4.818782010611844,4.705294092347029,0.1510574018126888,25,1.0,0.43732502035341153,0.09574863022012352,0.9635664158648656,0.979933110367893
16,1600052,0.0,0,50,2,500,200,-10,2.1873586861904744,2.2208619962374976,0.09129511677282387,6,1.0,0.3240716468374685,0.16345300318951722,0.9619350628853105,0.5117056856187291
17,1700052,0.0,0,50,2,500,200,-10,1.473496517659173,1.550256660567127,0.15192307692307688,300,1.0,0.2862690033292182,0.10567161223850269,0.9506766406228969,0.5518394648829431
18,1800052,0.0,0,50,2,500,200,-10,0.9513050112820468,1.1108193806859987,0.08387799564270156,1,1.0,0.34101196674682555,0.05938794262730788,0.9620962546181926,0.19732441471571907
19,1900052,0.0,0,50,2,500,200,-10,2.276857579424504,2.2829075834194272,0.13302325581395347,28,0.9666666666666667,0.28332453260572854,0.18939260191153354,0.9609821833494323,0.45819397993311034
20,2000052,0.0,0,50,2,500,200,-10,1.9649107186549515,1.7522824281324052,0.20512820512820518,7,1.0,0.37256349347596623,0.14031372955123,0.977854190560658,0.2976588628762542
21,2100052,0.0,0,50,2,500,200,-10,1.7244853502815911,1.4115983672872032,0.08951175406871602,21,1.0,0.3442657025263323,0.06617153235404283,0.9566591830067268,0.4882943143812709
22,2200052,0.0,0,50,2,500,200,-10,3.208400203040948,6.023287367414975,0.1132075471698112,10,0.9833333333333333,0.1936447082118239,0.050260323925328455,0.9540891229908156,0.9331103678929766
23,2300052,0.0,0,50,2,500,200,-10,1.1634017987215137,1.0374766515693872,0.1252525252525253,13,1.0,0.3242152159186493,0.18951983165640335,0.9710942809896912,0.2140468227424749
24,2400052,0.0,0,50,2,500,200,-10,1.3089303186251622,1.1921418880486478,0.14577259475218657,18,1.0,0.2824583210234964,0.22737588549324667,0.96535825878844,0.22408026755852842
25,2500052,0.0,0,50,2,500,200,-10,1.1464878859762588,1.0854199955496482,0.0990196078431372,22,1.0,0.2832064551580006,0.04797530558378453,0.9444853539679947,0.06020066889632107
26,2600052,0.0,0,50,2,500,200,-10,1.6406341771086295,1.7576766837447115,0.1887705711519845,17,1.0,0.3425826259093803,0.12079110988923067,0.9566524941785448,0.45819397993311034
27,2700052,0.0,0,50,2,500,200,-10,1.8627384400776232,1.5268924625960012,0.17920792079207915,152,1.0,0.512995259262049,0.13956786136188043,0.9672671069204963,0.3177257525083612
28,2800052,0.0,0,50,2,500,200,-10,1.6205526770993635,1.4457185693809462,0.14734774066797643,300,1.0,0.2035795410043657,0.051530199537474904,0.9309588057968621,0.34782608695652173
29,2900052,0.0,0,50,2,500,200,-10,1.2413895215770632,1.4319171511984246,0.11722488038277509,36,1.0,0.46457926944352934,0.19770328152083763,0.9708889821144322,0.24749163879598662
0,2052,0.2,0,50,2,500,200,-10,0.9679829829676059,0.9070445196906138,0.18592964824120603,30,1.0,0.1677856456471846,-0.021902854345805824,0.9492440820814639,0.10367892976588629
1,102052,0.2,0,50,2,500,200,-10,0.7559061126735908,0.7553869933030155,0.09812108559498947,1,1.0,0.2610861375673337,0.15019676282372266,0.9597709254264688,0.07357859531772576
2,202052,0.2,0,50,2,500,200,-10,3.363620680897001,2.676726807810138,0.24017467248908297,16,1.0,0.20077307034518305,0.01205761846136674,0.9122475975586015,0.6688963210702341
3,302052,0.2,0,50,2,500,200,-10,0.9547884618849615,1.1093771115526745,0.10261194029850745,19,1.0,0.2084038161822984,0.11672151757949226,0.9507623195879332,0.08361204013377926
4,402052,0.2,0,50,2,500,200,-10,0.7777545642234827,0.5564032832473068,0.09160305343511445,7,1.0,0.11998550698664313,0.06216907345896131,0.9462329386703118,0.030100334448160536
5,502052,0.2,0,50,2,500,200,-10,1.064165391845338,1.1592811860459582,0.10976948408342481,8,1.0,0.05985471476773112,0.07526582948663292,0.9468785433149823,0.07357859531772576
6,602052,0.2,0,50,2,500,200,-10,1.5336699552476944,1.485768337170137,0.1864716636197441,16,1.0,0.26981412577628167,0.12219786404943504,0.9426175162101987,0.3110367892976589
7,702052,0.2,0,50,2,500,200,-10,1.7952882115025335,1.628823526173736,0.18137254901960784,3,1.0,0.08331890406767783,0.07266279276238347,0.9685052353819638,0.35451505016722407
8,802052,0.2,0,50,2,500,200,-10,0.7360454986239205,0.5849197368137443,0.11632870864461052,1,1.0,0.15685075932747003,0.0713184707938144,0.9749616210047789,0.03678929765886288
9,902052,0.2,0,50,2,500,200,-10,3.632602618971882,3.095915112841292,0.13654223968565807,22,1.0,0.37369793098314585,0.0765254584360632,0.9622141417247988,0.6622073578595318
10,1002052,0.2,0,50,2,500,200,-10,0.6317261111212241,0.7140916306845769,0.19743863393810032,3,1.0,0.17083937045591663,-0.02742268758636744,0.9519243598462608,0.0
11,1102052,0.2,0,50,2,500,200,-10,1.8309958822392172,1.7451331539229915,0.21376811594202905,9,1.0,0.38985430894211914,0.22964012647498602,0.9671317443276708,0.43478260869565216
12,1202052,0.2,0,50,2,500,200,-10,2.380964987736305,2.737005897696018,0.19393939393939397,38,1.0,0.3839252884214615,0.21815503675985853,0.9690146023177615,0.5284280936454849
13,1302052,0.2,0,50,2,500,200,-10,1.551013218026391,1.5110867928467016,0.0991902834008097,17,1.0,0.17171328358773744,0.06456009435866293,0.9652372119300824,0.26421404682274247
14,1402052,0.2,0,50,2,500,200,-10,1.3549122645371567,1.8835794412246012,0.17596566523605156,19,1.0,0.4809412944875806,0.45632057500285383,0.9837281848358814,0.1705685618729097
15,1502052,0.2,0,50,2,500,200,-10,2.4012868259239304,1.7236469614505292,0.14027630180658862,10,1.0,0.3815494134545367,0.17160366348873093,0.963791673713305,0.4414715719063545
16,1602052,0.2,0,50,2,500,200,-10,1.5182032947723776,1.086282348158437,0.11291963377416067,23,1.0,0.167188107963961,0.06714975774027694,0.9386489128507999,0.2508361204013378
17,1702052,0.2,0,50,2,500,200,-10,1.429391138835212,1.2593842525686791,0.09033423667570009,22,1.0,0.33707538881310306,0.29571824462463864,0.9649445709129015,0.26421404682274247
18,1802052,0.2,0,50,2,500,200,-10,2.4506388637016716,2.9119441023333525,0.15873015873015872,45,1.0,0.23628937485588075,0.08019063203425303,0.9477636362809109,0.6588628762541806
19,1902052,0.2,0,50,2,500,200,-10,1.6354454915911822,1.7016525469076393,0.15320041972717727,8,1.0,0.16335112199796825,-0.06399975944869492,0.9376348045719914,0.4280936454849498
20,2002052,0.2,0,50,2,500,200,-10,1.9592109130940343,1.4951593548652544,0.18592057761732847,33,1.0,0.4139169467911188,0.11439520326954701,0.9685097292800173,0.3779264214046823
21,2102052,0.2,0,50,2,500,200,-10,0.4499093271176876,0.37039610462041017,0.10526315789473686,21,1.0,0.20139657406567363,0.046492127310112825,0.9493316099353026,0.0
22,2202052,0.2,0,50,2,500,200,-10,1.7346446457897151,1.8713285980153582,0.12690839694656486,14,1.0,0.23308162456615752,0.022107067160326812,0.9521600658309235,0.3612040133779264
23,2302052,0.2,0,50,2,500,200,-10,1.7234697859823789,1.3390262214751787,0.19561243144424137,43,1.0,0.44898227390094436,0.16993822185626284,0.9686317397698975,0.22073578595317725
24,2402052,0.2,0,50,2,500,200,-10,1.2383963619475185,1.0542617816658617,0.08137254901960782,10,1.0,0.13509694600591451,0.26287216189171786,0.9606391894887765,0.2408026755852843
25,2502052,0.2,0,50,2,500,200,-10,2.477600290012958,1.9815296374653217,0.10573122529644272,8,1.0,0.4547829263384265,0.3892278117021991,0.9803874829712637,0.27759197324414714
26,2602052,0.2,0,50,2,500,200,-10,1.0722343553527898,1.0419856954984599,0.10077519379844956,4,1.0,0.2811392620433451,0.10703559856078163,0.9708820916750229,0.12709030100334448
27,2702052,0.2,0,50,2,500,200,-10,1.2536201900401347,1.2835215817664845,0.11789038262668051,19,1.0,0.19847077419510675,0.031504455493530155,0.9263042361939009,0.14046822742474915
28,2802052,0.2,0,50,2,500,200,-10,0.9776998761557399,1.0924631814670605,0.0946691176470588,29,1.0,0.22187198803046004,0.16713029751246022,0.9460026345373019,0.07357859531772576
29,2902052,0.2,0,50,2,500,200,-10,0.655263273807033,0.6111842337435025,0.1302367941712204,300,1.0,0.24777780404544744,0.1860430691064365,0.9643737848321903,0.0
0,4052,0.4,0,50,2,500,200,-10,1.2014277268246587,2.499538184552498,0.3369672943508424,160,1.0,0.3682084237377816,0.0775769238307008,0.9713094807740823,0.18729096989966554
1,104052,0.4,0,50,2,500,200,-10,1.7420667583639031,1.954560621713332,0.21655437921077958,165,1.0,0.4039317728420358,0.13693353935113123,0.9673840438514589,0.47157190635451507
2,204052,0.4,0,50,2,500,200,-10,1.9176997068413377,1.650166991265936,0.12979094076655046,73,1.0,0.3620824977604829,0.3126323074153822,0.9736584720929257,0.3979933110367893
3,304052,0.4,0,50,2,500,200,-10,0.9509210184995118,0.7790131804089728,0.11059044048734767,11,1.0,0.3219895586894602,0.05280330911771041,0.9511323881729967,0.09698996655518395
4,404052,0.4,0,50,2,500,200,-10,2.4902731234388096,2.7973740274447696,0.2252358490566037,17,1.0,0.38502892827366875,0.23312406620331055,0.9664383780375172,0.4882943143812709
5,504052,0.4,0,50,2,500,200,-10,1.1257378620183887,1.1503329568433682,0.195583596214511,61,1.0,0.2519923134272922,0.13640982102175606,0.9708687242305815,0.12709030100334448
6,604052,0.4,0,50,2,500,200,-10,1.5418903687687582,2.196828507035666,0.10467479674796759,6,1.0,0.3122366120056101,0.18083204592745772,0.9630878014880387,0.43478260869565216
7,704052,0.4,0,50,2,500,200,-10,0.9842458450408429,0.8863387424503679,0.16427783902976853,13,1.0,0.4062468744924379,0.052753645311520186,0.9617482383721195,0.16387959866220736
8,804052,0.4,0,50,2,500,200,-10,1.4565798766474953,1.4835232862163297,0.1213047910295616,24,1.0,0.20922749221905215,0.05001208584761737,0.9375875818829555,0.32441471571906355
9,904052,0.4,0,50,2,500,200,-10,1.4048905842947135,1.4851773336460539,0.0929519918283964,15,1.0,0.427669200908847,0.1244945105804935,0.9478255511961918,0.13377926421404682
10,1004052,0.4,0,50,2,500,200,-10,0.9084276444253192,0.6055665465900192,0.1171403962101636,17,1.0,0.11659052836370523,0.2591048406187263,0.9707032650603317,0.043478260869565216
11,1104052,0.4,0,50,2,500,200,-10,3.666040711747304,3.029059599433946,0.22691552062868364,29,1.0,0.2824463059466139,0.1513585056992575,0.9518262562860448,0.6655518394648829
12,1204052,0.4,0,50,2,500,200,-10,1.4556420133561125,1.0199242963260482,0.087688219663419,15,1.0,0.271747934041163,0.21871152770058122,0.9514627901532192,0.16387959866220736
13,1304052,0.4,0,50,2,500,200,-10,2.6390791860132907,1.972290627717944,0.2554890219560879,17,1.0,0.20719051754179343,0.19972721137662638,0.9628148077127848,0.41471571906354515
14,1404052,0.4,0,50,2,500,200,-10,3.3349179631422854,3.5589740063119595,0.09250243427458617,16,1.0,0.44993825166983875,0.1699834148135897,0.9658148051659468,0.7157190635451505
15,1504052,0.4,0,50,2,500,200,-10,1.8918411943826414,2.6238315756104242,0.10438413361169102,2,1.0,0.2787116450621445,0.13957669603330056,0.9581347840429448,0.7591973244147158
16,1604052,0.4,0,50,2,500,200,-10,3.0005251590705178,2.5312787380579262,0.18530351437699685,39,1.0,0.20766567193035645,0.22259166894631277,0.9684299148981248,0.6588628762541806
